"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"model"	"N"	"N_not_zero"
"X2.3.1.9"	"duration"	"Week 6"	"durationWeek 6"	-0.20719908436955	0.0705887793021571	0.0103509506533666	0.241196751952539	0.0103509506533666	0.19590525696126	"abundance"	70	70
"X2.7.7.89"	"duration"	"Week 6"	"durationWeek 6"	-0.746700859426536	0.26825223449098	0.0102274498452123	0.241196751952539	0.0203502989600882	0.293242155154048	"abundance"	70	67
"X1.1.1.91"	"duration"	"Week 6"	"durationWeek 6"	8.565418676561	3.34641039691263	0.0104797510952771	0.241196751952539	0.0104797510952771	0.19590525696126	"prevalence"	70	6
"X1.17.99.7"	"duration"	"Week 6"	"durationWeek 6"	-8.56568083026457	3.34431299619791	0.0104290963053013	0.241196751952539	0.0104290963053013	0.19590525696126	"prevalence"	70	6
"X3.5.1.110"	"duration"	"Week 6"	"durationWeek 6"	-8.56568083515142	3.34535731939922	0.0104531247384673	0.241196751952539	0.0104531247384673	0.19590525696126	"prevalence"	70	6
"X2.7.1.63"	"duration"	"Week 6"	"durationWeek 6"	-0.892963620311175	0.323559950361411	0.010687864856377	0.244094390450642	2.64465492779783e-08	7.83951282168641e-06	"abundance"	70	66
"X2.1.1.223"	"duration"	"Week 6"	"durationWeek 6"	0.131773006343656	0.0528516322365709	0.0119340906506623	0.260531728983943	0.0119340906506623	0.217221386843195	"abundance"	70	70
"X2.8.1.13"	"duration"	"Week 6"	"durationWeek 6"	0.0856403337068433	0.034633574557101	0.0117781774461324	0.260531728983943	0.0117781774461324	0.217221386843195	"abundance"	70	70
"X2.3.1.54"	"duration"	"Week 6"	"durationWeek 6"	-0.189572666684606	0.0657915963483538	0.0122201359148147	0.263729985312158	0.0122201359148147	0.220493756723831	"abundance"	70	70
"X6.3.5.11"	"duration"	"Week 6"	"durationWeek 6"	0.106377078993778	0.0434580664968525	0.0127057021051392	0.271390140648621	0.0127057021051392	0.223426541255626	"abundance"	70	70
"X1.8.1.4"	"duration"	"Week 6"	"durationWeek 6"	0.225521976779591	0.0905240497137896	0.0135231263102052	0.280770363741254	0.0135231263102052	0.232610391969209	"abundance"	70	70
"X3.6.3.43"	"duration"	"Week 6"	"durationWeek 6"	-0.803609016945505	0.298673237042247	0.0134810658727125	0.280770363741254	1.69293079923913e-09	5.85471901403532e-07	"abundance"	70	59
"X6.3.1.19"	"duration"	"Week 6"	"durationWeek 6"	-0.796874660123357	0.297084183102148	0.0133660362560304	0.280770363741254	0.000169165651957952	0.0130006936226944	"abundance"	70	66
"X2.7.4.7"	"duration"	"Week 6"	"durationWeek 6"	-0.242096847075608	0.0875444538015741	0.0138579954582993	0.283894232257076	0.0138579954582993	0.235699512917796	"abundance"	70	70
"X2.6.1.62"	"duration"	"Week 6"	"durationWeek 6"	0.192818080685108	0.0783501553473305	0.0141345500364361	0.284585389972256	0.0141345500364361	0.237388968970979	"abundance"	70	70
"X6.3.2.13"	"duration"	"Week 6"	"durationWeek 6"	0.0710085580753116	0.029709677898804	0.0141861359770609	0.284585389972256	0.0141861359770609	0.237388968970979	"abundance"	70	70
"X1.1.1.77"	"duration"	"Week 6"	"durationWeek 6"	-0.153267642937636	0.0530193350469458	0.0143217507785099	0.285377705110039	0.0143217507785099	0.237741062923264	"abundance"	70	70
"X2.7.1.121"	"duration"	"Week 6"	"durationWeek 6"	-0.498797373859407	0.189436701518072	0.0150298697781601	0.29395860803449	0.0150298697781601	0.242323693541052	"abundance"	70	70
"X3.5.4.10"	"duration"	"Week 6"	"durationWeek 6"	0.0676514616666119	0.0286300850244621	0.0150649428755642	0.29395860803449	0.0150649428755642	0.242323693541052	"abundance"	70	70
"X1.1.1.215"	"duration"	"Week 6"	"durationWeek 6"	-8.13207657232412	3.36696315562752	0.0157241716240729	0.295475098429572	0.0157241716240729	0.243489971044412	"prevalence"	70	5
"X1.3.8.13"	"duration"	"Week 6"	"durationWeek 6"	-8.12975274958668	3.36561743039987	0.0157122911935626	0.295475098429572	0.0157122911935626	0.243489971044412	"prevalence"	70	5
"X2.6.1.53"	"duration"	"Week 6"	"durationWeek 6"	-8.13048730080283	3.3656140951063	0.0157027739524822	0.295475098429572	0.0157027739524822	0.243489971044412	"prevalence"	70	5
"X2.8.4.2"	"duration"	"Week 6"	"durationWeek 6"	8.12977810153272	3.36501954822758	0.0156934590052886	0.295475098429572	0.0156934590052886	0.243489971044412	"prevalence"	70	5
"X3.5.1.111"	"duration"	"Week 6"	"durationWeek 6"	-8.13055878549756	3.36560624272613	0.0157016150390239	0.295475098429572	0.0157016150390239	0.243489971044412	"prevalence"	70	5
"X1.11.1.6"	"duration"	"Week 6"	"durationWeek 6"	0.239079447988809	0.0986935934465896	0.0163123352970341	0.302695771855588	0.0163123352970341	0.248883056921659	"abundance"	70	70
"X6.5.1.1"	"duration"	"Week 6"	"durationWeek 6"	0.655295777984367	0.298885122795694	0.033652985832832	0.449065441101487	5.22576743293191e-05	0.00542173371166686	"abundance"	70	59
"X1.3.1.2"	"duration"	"Week 6"	"durationWeek 6"	-0.725369352599198	0.323216386869196	0.0360068837678595	0.459264869760469	8.58903225024001e-07	0.000198024910213867	"abundance"	70	61
"X2.7.1.162"	"duration"	"Week 6"	"durationWeek 6"	-7.60878237933851	3.79068162679845	0.0447248277822768	0.505128722710433	0.00273530241840046	0.0961991952234061	"prevalence"	70	63
