feature	Adlercreutzia	Agathobaculum	Akkermansia	Alistipes	Anaerobutyricum	Anaerostipes	Anaerotignum	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Candidatus_Cibionibacter	Candidatus_Woodwardibium	Citrobacter	Clostridiaceae_unclassified	Clostridium	Collinsella	Coprococcus	Desulfovibrio	Dialister	Dorea	Dysosmobacter	Eggerthella	Ellagibacter	Enterocloster	Enterococcus	Erysipelatoclostridium	Eubacteriaceae_unclassified	Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	Eubacteriales_unclassified	Eubacterium	Evtepia	Faecalibacillus	Faecalibacterium	Faecalicatena	Faecalitalea	Firmicutes_unclassified	Flavonifractor	Fusicatenibacter	Gemmiger	GGB1266	GGB14025	GGB1550	GGB27106	GGB2982	GGB3005	GGB3033	GGB3109	GGB3175	GGB3256	GGB3277	GGB3278	GGB3304	GGB33469	GGB33512	GGB3363	GGB34797	GGB3570	GGB3612	GGB3619	GGB3653	GGB3730	GGB3746	GGB4456	GGB4567	GGB4569	GGB4571	GGB4684	GGB4699	GGB47687	GGB51647	GGB6612	GGB79734	GGB79890	GGB79973	GGB80011	GGB80140	GGB9342	GGB9345	GGB9453	GGB9524	GGB9559	GGB9602	GGB9608	GGB9634	GGB9635	GGB9642	GGB9677	GGB9699	GGB9708	GGB9713	GGB9719	GGB9747	GGB9758	GGB9760	GGB9765	GGB9767	GGB9781	Gordonibacter	Holdemanella	Intestinibacter	Intestinimonas	Lachnoclostridium	Lachnospira	Lachnospiraceae_unclassified	Lacrimispora	Lactococcus	Lawsonibacter	Mediterraneibacter	Methanobrevibacter	Mogibacterium	Monoglobus	Odoribacter	Oscillibacter	Oscillospiraceae_unclassified	Parabacteroides	Paraprevotella	Parasutterella	Phascolarctobacterium	Phocaeicola	Prevotella	Pseudoruminococcus	Romboutsia	Roseburia	Ruminococcus	Ruthenibacterium	Sanguibacter	Senegalimassilia	Slackia	Staphylococcus	Streptococcus	Sutterella	Turicibacter	Vescimonas	Waltera	Other
RK2372	-7.94181914959253	-9.31089038291925	-7.77213853978175	-6.20083295488441	-6.49840030963485	-6.20837679545311	-9.19161908888616	-5.67997506491895	-7.92072565994731	NA	-10.7536506328588	-2.59118801478035	NA	-12.9669387583341	-7.58816060275685	-11.6378668829739	NA	-5.95304564289646	-6.62731693746329	-6.48751120893199	-7.02306321540886	NA	-11.9125337556903	-5.69613005036325	-8.49829596688422	-10.806930110876	NA	-8.5087152291104	-16.0735874299271	-9.01613715774319	-10.9097556014698	-8.91176922981673	-10.8356440050561	-7.16995486554174	NA	NA	-3.33643334939561	-15.2762165964421	NA	-7.17253329814849	-12.4333175575268	-4.82824373002509	-9.61313859511165	NA	-12.0091326848215	-8.76039162740289	-5.58986198026189	-9.70515623226588	-11.0835715184997	NA	-10.253496519942	-7.56058139593657	NA	-5.1584189134072	NA	NA	NA	-11.3135500674833	NA	-7.18633529541239	NA	-10.4297312401524	-9.67370919041503	-6.35683300026525	NA	-13.462333631387	NA	-6.42583128992379	NA	NA	-10.1224434235324	NA	NA	NA	-10.4629443821366	-10.1567813654535	-7.24250955895775	NA	-8.7108273529312	-9.09686036906697	-8.091183874343	-8.62744530570776	-14.9181061652481	-8.01733280272275	-9.03591741263848	-7.44099328080267	NA	-6.4410810249198	-13.9428837382825	-7.59981171279919	NA	-13.1660336786917	-9.57324689511744	-8.0095044080569	-11.1617305814252	-9.45664572467487	-5.83631152455846	-7.67259025145592	-15.3708534705802	-12.6535836777549	-11.1410570131605	-11.3808216396714	-6.63160204612796	NA	-10.0054207107651	-16.2311287069136	-6.20274444246565	-5.78891886322345	-9.51688318924745	-11.2145775306497	-11.7182211433212	-4.9997828907117	-6.3724184167274	-11.7986831714295	-8.58966048799635	-10.0692410245367	-6.85950283103821	-6.89916103624984	-8.33054052803355	NA	-9.91866459182403	-6.69488149122544	-6.56438576870332	NA	NA	-13.056279826832	-7.45920758547077	-3.46559396055059	-10.8167849778048	NA	NA	NA	NA	-7.21492041717324	NA	-18.4461415978844	-8.70744612922354	-15.4269480326511	-3.07255542878505
RS1345	NA	NA	NA	NA	NA	-4.55545249149145	NA	NA	NA	-5.33442299080824	NA	-2.34293796947866	NA	NA	NA	NA	NA	-8.3364501154371	-5.29070143961832	-7.02049410270251	NA	-4.28864167576163	-4.93300371656168	-8.77814234086412	NA	-6.48544073482582	NA	-6.97639005462209	-16.4206057844295	-7.54713468875569	NA	NA	NA	NA	NA	-6.61182503015011	-2.94723492081942	NA	NA	NA	-6.84965158856496	-2.88948835476602	NA	NA	NA	NA	-8.54673000192823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.66442990016704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.0431288529617	NA	-7.45826783256557	-7.09533978496791	NA	-4.64595958603316	-16.4986082964308	NA	-5.15735202989176	NA	NA	NA	NA	NA	-12.5478634112328	NA	NA	NA	NA	-11.6186847484225	-4.62685988817224	NA	-9.80408918360867	-4.24845246170831	NA	-8.25063684192146	NA	NA	NA	NA	-9.55024106484611	-8.49975673123107	NA	NA	-3.91399805918126	-4.33278822190185
RS1366	-11.2104703905032	-7.95057320947976	-9.46467740217097	-6.86171706808455	-6.15399575540329	-6.19014472820957	NA	-3.84963266555618	NA	-4.94473648560934	-10.0212266606788	-3.80614803637361	NA	NA	-7.91211784550944	NA	NA	-4.92599765847058	-3.5756180584028	-8.99177001079179	-7.84033256056231	NA	-6.69243352633668	-5.03181143891967	-10.9136476712131	-6.79534742604015	NA	-11.485727025321	-11.7802992904202	-10.3357526606545	-12.6883955957374	NA	-5.05694837410841	-6.35356256161058	NA	-7.89580822413671	-4.2246581230711	-13.8784582427508	NA	-8.86037540050818	-12.1800255201213	-5.56060297690958	-4.29569561361378	NA	NA	NA	NA	NA	-14.352630866117	NA	-10.2024587119803	-14.7899733008265	NA	NA	NA	NA	-13.9680954552355	NA	NA	NA	NA	-15.9588769252061	-11.7417450203303	-11.9338255531507	NA	NA	-13.1914515363772	NA	NA	NA	NA	NA	NA	-5.97434961593622	NA	-9.18791324603621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.7586420896065	-11.8790015284062	NA	-12.7027508887145	NA	NA	NA	-15.9961098314051	-14.6647830385154	NA	-9.72724298026911	NA	-13.0282902371542	-17.6685351733766	-12.0556666760855	-5.31441782409118	-4.91658147439453	-6.41784198325791	-11.0791961296301	-11.4305285836444	-5.82179604634113	NA	NA	NA	NA	-6.87569405221432	-10.2625073705669	-8.87080610720112	NA	NA	NA	-2.82216024850299	NA	NA	-11.3750635245384	-5.15499261344851	-4.78434477600118	-12.5979669509421	-8.31405619819104	NA	NA	-7.794770668437	-5.86130604982804	-13.400188118694	-9.75751776557957	-12.2249008970306	-14.1242146571527	-3.7177021302997
RS2345	NA	NA	NA	NA	NA	-5.29545916238292	NA	NA	NA	-2.84268482601288	NA	-1.59913174849147	NA	NA	NA	NA	NA	NA	-5.99364279592211	-9.80925793759439	NA	-6.06277465735051	-6.83493547425409	NA	NA	-7.50958238129279	NA	-7.92366500740309	NA	-8.82101972165112	NA	-19.6685338749513	NA	NA	NA	-7.99540886591804	-3.47412808159003	NA	NA	NA	-9.401552177673	-2.69970773598621	NA	NA	NA	NA	NA	NA	NA	NA	-13.5495928022278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.765405198139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.6573066195281	NA	-9.57357649715408	NA	NA	-3.44885011722809	-7.54500518950799	NA	-4.79538618878962	NA	NA	NA	NA	NA	-16.346605780064	NA	NA	NA	NA	NA	-6.14067001914404	NA	NA	-5.51323468412166	NA	-12.066144302472	NA	NA	NA	NA	-8.32979749237743	-14.6132514394502	NA	NA	-9.80202766272514	-5.17928695361384
RS2366	-8.52679909848361	-8.27711111351437	-8.41193188367238	-6.43380360221704	-5.08969916463816	-5.48904574727736	NA	-4.8800192980752	NA	-7.19863758201089	-11.1216392707942	-2.4376423425993	NA	NA	-7.48453658368982	NA	NA	-6.29978856763634	-4.13413711581806	-6.29977720188151	-7.94864584298145	NA	-5.32525546655757	-4.79235255674101	-11.0813812988698	-8.04252055367656	NA	-12.7066017715153	NA	-9.63144441194658	-10.8611788086242	NA	-5.98241625136012	-5.44592118834572	NA	-7.2716837050538	-4.58195516469107	-13.376979284838	NA	-10.1384525812412	-15.9315681365156	-5.98427821758389	-4.02835470856756	NA	NA	NA	NA	NA	-10.4487601797889	NA	-10.3804366837415	-11.5552256537109	NA	NA	NA	NA	-12.8676338307615	-15.3109817260637	NA	NA	NA	NA	-12.119069911182	-7.75057121693588	NA	NA	-8.68613427329642	NA	NA	NA	NA	NA	NA	NA	NA	-8.39979681110274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.6941191408763	-10.1267917585598	NA	-12.4325195387817	NA	NA	NA	-11.6831661303722	-9.56830943480761	NA	-8.91378538405651	NA	-12.7104644111477	NA	-11.3666565255185	-11.5170943000847	-2.8629850687785	-7.37499023627004	-8.78023441722394	-12.8981451349781	-6.31670878615232	NA	-11.0055687179594	NA	NA	-6.94199623795673	-10.8246126793928	-9.25931960624123	NA	NA	NA	-4.45307340847886	-15.8105527355542	NA	-12.8451664906356	-5.67434973793337	-4.69547544189063	-11.6105420079226	-7.29746045819006	NA	NA	-12.4607059371019	-8.02832645929533	NA	-8.61760809888974	-11.2108108591836	NA	-3.77902184527134
SH1365	-6.60464730489856	-6.91321159822174	NA	-5.46955175979447	-6.92796253068808	-5.42426915666237	-9.13212474971354	-4.14877222299516	-10.508662538173	-3.45508944313411	-12.5504579866861	-3.25533018778728	NA	NA	-6.71617179144396	NA	NA	-6.05057862978366	-6.32345209727884	-5.73981503650131	-4.91355071114076	NA	NA	-6.1284764872015	-12.7338601228293	NA	NA	-13.9203410253619	NA	NA	NA	-11.590828000155	-7.73024073079965	-7.1594805635415	-9.49694005314841	-7.48678631338424	-2.50130359226733	-6.60945704287896	NA	-8.13942872850723	-11.2394759053576	-5.54327513330529	-6.48297442632107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.90680951840925	NA	-16.498608873509	NA	NA	NA	-6.00664446241205	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.0829453403558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.1887536109222	-11.5872723728693	NA	NA	NA	-15.2993000652856	NA	-13.2050095016802	NA	NA	-7.42087827661586	-4.39798607460314	-10.1743449702506	-9.58284012655406	-8.07106322397726	-6.97305181442864	NA	-13.2906003703352	NA	-8.73343022838402	-7.7249201733373	-11.179020374938	-10.5128723311831	NA	NA	-7.32296692090391	-3.04868884518745	NA	NA	-14.0246776851766	-4.56712921968584	-4.86780667342961	-12.6489431465935	NA	NA	-8.01980181012559	NA	-7.79778387160523	-8.62322925064573	-11.2496271436934	-9.67925765303583	-13.0452620173327	-6.71803872935308
SH2365	-6.34726311959515	-7.30658981267701	NA	-6.08939446052936	-6.58696693111549	-5.3036921693855	-8.70082698961913	-3.97633811467301	-8.03368473026207	-5.00518396313342	-10.389890542812	-3.17426523689693	NA	NA	-6.49576753005126	NA	NA	-6.31133670954897	-6.25401350372076	-4.45810004819541	-6.88134520724729	NA	NA	-5.56621609805824	-10.8692519648903	-14.6989072354558	NA	NA	NA	NA	NA	-10.4255580069884	-7.65056529621816	-6.95023261616597	-8.56902139441703	-7.31034028219407	-2.52566784417756	-6.7689878414169	NA	-9.20075823758359	-10.2440173412453	-4.91838491870854	-5.95450277148347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.99865199809455	NA	NA	NA	-13.1280826166501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.2135489269643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.6024443959545	-15.4397148959164	NA	NA	NA	-10.162556671149	-10.1503722306553	NA	-15.7299341310764	NA	-12.209101967775	NA	NA	NA	NA	-6.07558997080146	-2.93033354750488	-11.9686719869088	-9.25094474602967	-8.37654754770614	-6.17095198908976	NA	-12.1165049750532	NA	-9.62243274138345	-7.66232440575562	-11.340980942331	-9.75751617861526	NA	-15.940613131849	-7.2877568873958	-4.34476044953535	NA	NA	NA	-8.71567102789158	-4.6598022460821	-11.3970705585079	NA	NA	-8.34252550868125	NA	-5.9614351322628	-9.37621195361021	-7.07675803464404	-8.53662305077919	-13.093624750355	-6.25990530554221
SK1377	-9.36085840938472	-8.5941690897193	NA	-4.4010793536446	-7.78315496631531	-8.58799361224768	-9.22878925980547	-4.83428888058841	-7.5825632742183	-4.53217323072807	-12.4261533828993	-4.61267570742897	NA	-13.0091322520129	-4.65685133753849	-10.2174942342135	NA	-6.54782320553189	-5.34291190878704	-5.23468737796942	-4.78289678647516	NA	-5.56931592472054	-6.51183160744546	-7.23401394720699	-14.4986085849699	NA	NA	NA	NA	-10.1425234793505	-10.1238910759809	-6.63465178536675	-7.76971179360655	NA	-13.2478715379395	-4.03129079505666	-9.02107515995733	NA	-7.68809645384971	-16.8105525912847	-4.82936671272318	-7.41414465084957	NA	-9.37784271382874	-7.17964740876362	NA	-9.47840026454745	-12.4309252561832	-8.27908149732788	-8.8962190124906	-10.4023326739133	NA	NA	-6.92906939182633	NA	-9.98949340001919	-14.4525961872131	NA	-6.99454366881741	-9.63717699015654	NA	-7.83676452185463	-9.69854756577154	NA	-9.15308013102367	NA	NA	NA	-14.6241394670538	-6.67801592960858	NA	-8.77333701384891	NA	-11.7956022498187	-8.77138141564538	-6.93917838095808	-11.5183632029935	-9.29648476113948	-10.5194215957054	NA	-9.10176599037933	-11.2073952421046	-9.24244358733278	-11.3417296164739	-7.45077779115023	-9.9944884794888	-7.93873584460838	-5.28946551698527	NA	-8.7458872455193	-13.7457014469347	-9.83947157725525	-8.04012602042826	-9.20722468053428	-8.1361776611234	-5.29427519254372	-8.06270686325302	-11.8574265294935	-10.270858953464	-13.6443173489914	-11.3564069588206	-6.46681805324275	-9.53914323007949	-11.4961060777668	NA	-12.441318781619	-4.22622179658185	-7.91013684778725	-19.5530563689923	-9.44604053416578	-7.62345653447731	NA	NA	NA	-9.54236689082988	-5.90021139599033	-9.34088738537492	-7.87070321568254	NA	-11.5090826765757	-8.92076018588546	-5.15931012914972	NA	NA	-12.3869898749072	-7.95790649647715	-3.53259555777064	-11.6378664501653	-7.71351944742866	-9.18270427771034	NA	-9.72455367206851	-8.35097964972608	-7.64284607946339	-10.1975358526811	-8.14897923275108	-14.0391769663326	-3.07738747770582
SK2377	-10.8817194427955	-6.85740980075193	NA	-4.36259654278704	-7.60491380376967	-7.1906488620605	-11.7899717138622	-4.78492772446067	-6.50259286837524	-3.3404912973612	-11.490283720319	-3.72623482030858	NA	-13.9611744543314	-5.13171976677899	-11.3951264872787	NA	-7.46804361897486	-5.25220335694886	-6.32772145836175	-4.58147481934051	NA	-5.40231436943338	-8.06309265185327	-5.96162392844845	NA	NA	-20.931567992246	NA	NA	-11.0948863989189	-10.2772899969848	-8.07506465045252	-8.12312662763904	NA	-14.7858905370504	-3.52059500363585	-11.1355283834163	NA	-7.99555584751212	NA	-7.53675699207041	-7.34322813132257	NA	-12.8064128609238	-5.66071059148406	NA	-10.3350054948411	-12.7066016272458	-10.4888317950601	-9.00134810737162	NA	NA	NA	-7.15232058553329	NA	-10.1378021349364	-13.7940644684961	NA	-9.47562436730024	-10.6917308235057	NA	-8.38510756339469	-7.7370265733897	NA	-9.81587404004903	-10.4359127984558	NA	NA	-14.0079433808777	-9.49579356936288	NA	-11.5952846043816	NA	-9.97301527681503	-12.0942554367217	-8.7993896113305	-11.7561431936564	-6.1888164669303	-12.0848239690012	NA	-10.7116734657092	-13.8251359144291	-10.2233462622077	-14.1165049750532	-6.85822973729431	-8.93686099698794	-8.20850438409315	-5.19909314669174	NA	-8.07693332581666	-13.5547914203631	-11.4245662594819	-8.18434005788049	-11.9867095464385	-8.37688321988482	-6.30830375666276	-8.49412800018631	-14.9360834733685	-8.75122367197003	NA	-13.7123994717839	-5.33888321588389	-10.3615225681078	-14.3022113721664	NA	-8.20705413912609	-6.33385293603052	-6.9665232783236	NA	-10.8040894721478	-9.26987895247222	NA	NA	NA	-10.9823248959936	-5.93155918676119	-9.70913531770328	-8.53175603292036	NA	-11.1133053839416	-9.37133070391535	-5.72596562855034	NA	NA	-11.595731051868	-5.62992176249467	-4.85308774447947	-12.2705025124391	-8.32659785952564	-11.0082405068268	NA	-9.56262507784109	-11.3000271249046	-7.71974052086415	-8.80563798217938	-8.03039939678571	-12.8762855567449	-2.84371051086253
SN1320	-10.3292410075798	-8.64495319913685	-10.5053039588916	-5.06093910037079	-7.6288155666921	-9.25764134645694	NA	-4.61241878922074	-7.54691985154126	-7.59615044324411	-16.1982143729798	-4.75172958354743	-8.44855913642913	-9.270770556299	-5.44886787918639	-10.6470915957832	NA	-7.14117948633143	-4.82885891868574	-7.02934435881737	-4.11452511257836	-9.76051704669707	-8.77751011761038	-6.55292162728871	-8.74421664039317	-13.7437218041541	-8.30121056966899	NA	-8.31332087964386	NA	-10.1956742671986	-10.4647784757906	-6.95774580743373	-7.37262191437829	NA	-9.86091105220557	-4.0719174602997	-7.07681718401609	NA	-10.8942963233474	NA	-5.99096146795475	-8.35706979231143	NA	-10.5718191532713	-5.68905701009366	NA	NA	NA	-9.42129904269549	-9.91712972709124	-10.2085904593849	NA	-6.59909852650816	NA	-6.74345899141989	-7.09856006162278	-17.1660339672307	NA	-6.63913203792718	-8.62784503517828	-8.94551337594785	-15.5669962812978	-8.88997800262351	-9.96621730237811	-11.4365131852257	-6.49770946802341	NA	NA	NA	NA	NA	-8.48981759203135	NA	NA	-7.57176425724421	NA	NA	-7.77264350978671	-12.8251366357767	-8.49527359375431	-9.18262116286997	-10.8558221755328	-9.01509206915595	-9.40771275997271	-7.80235010411499	-10.4343156295214	-9.57247806857893	-7.85806308680272	-9.00445744841765	-11.5418298349167	-10.5545751461412	-7.85391846506403	-10.4733671888557	-14.8611793857023	-9.22033194579989	-4.65915762370489	-8.12328825182145	-12.3924099024856	NA	-11.6232296834543	-12.8494196722398	-6.03844734123283	-7.81538722716249	-15.5323976197738	NA	-7.93093485601468	-4.3247904981645	-8.40502057036934	-13.4936086252592	-9.80628440690836	-5.8423996483544	NA	-14.8398688794569	-10.4842788123545	-8.77264350978671	-8.04709289450719	-7.55767041851817	-9.22076227989432	-7.26031515308019	-13.6573070523366	-7.95310849584401	-5.45226210104815	NA	NA	-9.14947144684962	-4.98743318698461	-2.29369858455923	-12.6619744619103	NA	-10.4192232932463	-10.8981457120562	-12.4936086252592	-12.1948285581405	-11.6965118508866	-9.90463036572448	-10.4882107097574	-5.58303418557028	-4.63996990364097
SN2320	-8.7808701461964	-7.76898928411179	-11.4127196062332	-5.27921178984468	-7.58079596295392	-9.91796760225748	NA	-4.44973217085933	-7.11949243151162	-6.43922800888295	NA	-4.59609882419292	-8.04297837709097	-9.17626454667854	-5.96509102030206	-12.9440211759872	NA	-6.47363713310948	-4.32032845712388	-6.85418622235123	-3.8622308613589	-12.2022885889135	-7.9421039729929	-6.63691997027138	-8.92020239025922	-13.82095562944	-8.07040496678102	NA	-8.78978159326994	NA	-9.95959486120678	-10.7162791292897	-6.57300064472474	-7.4702690566626	NA	-7.76339877494406	-3.476820333274	-6.9753566520064	NA	-11.0841988340355	NA	-5.77363044655929	-6.67642280980191	NA	-12.7676682211264	-5.84479462358435	-11.6223204741243	NA	NA	-10.3141019696467	-8.93262648349785	-9.72260354863438	NA	-5.94064115746575	NA	-7.12610768158078	-8.13492139352709	NA	-10.3689453958411	-5.90860351299127	-8.47799012602826	-10.6974705371036	-13.9248226025004	-7.50294754884983	-9.03872308472491	-12.6461672160787	-6.48119584453484	NA	NA	NA	NA	NA	-9.05083799979928	NA	NA	-7.82494106763312	NA	NA	-6.19918998854958	-15.1502097214163	-10.6598729801222	-14.0319104085635	-13.7201677975225	-9.65079866481034	-9.6804421201196	-9.88076847679014	-12.5264279718046	-10.7370587952204	-9.97577424821795	-9.24209553994824	-14.7417448760609	-10.3270162058619	-8.34938039941673	-11.8997993207803	-16.2311297167998	-11.1931393471862	-5.28788232089829	-8.08525634174828	-12.9867109891334	NA	-11.9779549737416	-14.0079448235726	-6.82315932673061	-7.26062556057665	-17.7299355737713	NA	-7.64668751242654	-4.02217789484136	-8.64732368511127	-12.6760687017926	-10.7157937819207	-6.24361425270513	NA	-14.7899731565571	-10.3900855708867	-9.68530387597823	-7.25103409093577	-9.80383299135211	-8.70986149000529	-6.88963655309877	-15.2993012194414	-7.79868418131578	-5.12418935449777	NA	NA	-8.75271787966043	-4.41985383717276	-3.05875630302003	-12.7536516427451	NA	-10.2740723344968	-9.76741672717633	NA	-8.36090728185001	-11.7616444334986	-8.05766397987271	-10.0332703725676	-9.54948584479897	-4.6240484103687
SO1346	-7.48154431383551	-8.52797193489913	-10.2978480551081	-5.8198228774128	-5.84725142850435	-5.42034844094098	-10.4263537716522	-5.31270836383892	-8.63442431581874	-2.97488629927703	-10.5388231353285	-3.4041722805224	NA	NA	-5.39201117140464	NA	NA	-7.46991137367865	-6.77136753096537	-4.3463667031152	-6.68493317078835	-15.8272332079344	-6.57261653464412	-5.48612170923502	-10.388731451213	-10.9562950801396	NA	-12.0397861645308	-7.70892588229743	-9.86642304332927	-15.8022868508042	-9.7134910418852	-9.97780992225167	-6.77979221301707	-7.96585771964251	-5.66700264985758	-3.4865032762147	NA	NA	-6.76390084024718	-11.2245559193141	-5.32992093373069	-6.96943299486298	NA	NA	NA	NA	-10.5643735577232	-8.56650509473874	NA	NA	NA	NA	NA	NA	NA	-8.26104638808713	NA	-12.7056394565781	-10.9050464252294	NA	-11.363993999225	NA	NA	-8.48154431383551	-11.2433195586159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.1564534633135	-15.8611805398577	NA	NA	NA	NA	NA	-8.84390813923782	NA	NA	NA	NA	NA	-7.44365448622235	-12.8136670786551	NA	NA	-10.3324008745297	NA	-9.31824081337807	-12.9832026361644	-14.5600110051372	-8.84642940604736	-4.2307617198578	-13.4080079116921	-9.72041162046888	-12.3978507966092	-5.34701247743969	NA	-11.2464706957425	NA	-10.4451370472037	-7.54317580827585	-8.78780402677367	-8.92938775192888	-8.7267542196368	-11.8910061565904	NA	-6.69304570496958	-14.0222767819253	NA	-9.75166077773419	-4.70348774084019	-2.64203363231874	-9.97243729095947	NA	NA	NA	NA	-9.12727748030638	-8.49496241991845	NA	NA	-10.4560390767214	-4.47536306689143
SO2346	-8.15818047768556	-8.23590368557073	-12.6601039544544	-5.88598647469539	-6.347273855791	-6.48718617156925	-11.6236831328639	-4.44024936050367	-8.58638353517109	-4.4564732305765	-10.5291944040366	-3.47220420845571	NA	NA	-7.52400709663325	NA	NA	-7.24283585501053	-6.83337036783155	-5.47098310245703	-7.01815394112726	-12.0904744376653	-6.74732698655365	-5.59421686556028	-10.6087374847299	-11.9372135454999	NA	-14.2819515232953	-9.93241255923608	-10.7813119610566	NA	-11.0109163877948	-8.36698874976662	-6.18821569540175	-8.62807160556838	-6.45408696233588	-3.15368884302968	NA	NA	-6.64059779082979	-10.1197106680662	-5.8037741241525	-5.62116721273902	NA	NA	NA	NA	-11.67653841254	-12.9383455149898	NA	NA	NA	NA	NA	NA	NA	-10.9279085320355	NA	NA	-7.92896290249897	NA	-8.74477180287828	NA	NA	-8.99765507212798	-8.87635234427015	-14.3831303576627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.3137322321744	-16.8105515813974	NA	NA	NA	NA	NA	-9.0889809237184	NA	NA	NA	NA	NA	-8.61381521683723	NA	NA	NA	-11.44412886943	NA	-8.14709571694098	-13.5426886435468	NA	-5.96474613310682	-2.84189099431644	-9.59673505424076	-10.9672261145663	-11.7123984618966	-5.63971999836537	NA	-13.0186776461288	NA	-9.11322447512363	-7.27085794357669	-9.91142040924698	-8.2535831350507	-7.93527004567138	-12.9069813440805	NA	-4.8717366909462	NA	NA	-7.90186564400436	-3.90239624563795	-2.80749919893436	-12.2956675164124	NA	NA	NA	NA	-7.34531358429278	-8.34332083031394	-13.5461359451652	NA	-9.63959053320255	-5.89424310743538
SS1323	-7.25920952919974	NA	-6.24185444900376	-6.72892434242633	NA	-4.15182100476258	-9.08443290315243	-3.14396056643804	-7.31215097327583	-4.53051574261562	-8.64749636983345	-2.96592743416235	NA	-10.3499913537877	NA	NA	NA	-6.34679393175074	-6.12709466641105	-5.20204341385652	NA	NA	NA	-4.48185567532656	-8.68518423581392	-8.51434895422508	NA	-9.24541825334328	NA	-8.24616273453803	NA	NA	-9.96275780177219	-6.86669110544298	NA	-6.41599191722822	-5.09644091070333	NA	NA	NA	-8.55620326475954	-4.84117078236351	-6.42904751009265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.36572271869349	NA	NA	NA	-13.8147048116333	NA	NA	NA	NA	NA	NA	NA	NA	-5.48122720099231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.2945815081202	-14.203648114761	NA	-6.76733727869016	-2.68825881880481	-5.66929750975177	NA	-7.89618522045646	-3.79547060941663	NA	-10.3771715781483	NA	NA	NA	-5.21328722358899	NA	NA	NA	-6.46868292411093	NA	NA	NA	NA	-6.68551088935208	-4.91448614688676	-11.2580828119864	NA	NA	NA	NA	-9.69483679718503	-10.8251364915072	NA	NA	-15.395515669084	-5.7105101706268
SS2323	-7.63350556879658	NA	-5.25941907234438	-5.84427105559644	NA	-4.94173018077923	-9.65963829254474	-2.40512315229109	-6.25509311385126	-5.03352893534175	-8.41739655090799	-3.03953411895006	NA	-9.51815176186395	NA	NA	NA	-6.38747305900478	-6.15196162456115	-5.64465667498916	NA	NA	NA	-5.03820023714164	-7.56926811809881	-8.82585601540862	NA	-9.29784632387459	NA	-9.06970579645644	NA	NA	-8.62830109748392	-7.05531980179785	NA	-6.45708899720546	-4.94853001288457	NA	NA	NA	-7.85963657213886	-5.7009396987494	-5.62201362459931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.45287434392953	NA	NA	NA	-12.5011155848501	NA	NA	NA	NA	NA	NA	NA	NA	-4.95669202266065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.2705026567086	-14.6461659176533	NA	-6.32049721798125	-2.78510188334872	-6.16709043870953	NA	-8.23812473930676	-4.25010734103651	NA	-10.2522639861586	NA	NA	NA	-4.70283961727765	NA	NA	NA	-6.04344326364789	NA	NA	NA	NA	-5.88795124618068	-6.92761108793482	-10.5874941987581	NA	NA	NA	NA	-7.40555802945386	-10.0118109438013	NA	NA	-17.0636716725229	-5.9890444677461
