feature	Acidaminococcaceae	Aeromonadaceae	Akkermansiaceae	Atopobiaceae	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Clostridia_unclassified	Clostridiaceae	Clostridiales_unclassified	Coprobacillaceae	Coriobacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Eubacteriales_Family_XIII_Incertae_Sedis	Eubacteriales_unclassified	FGB10477	FGB12107	FGB1227	FGB1249	FGB1292	FGB13104	FGB1354	FGB1473	FGB14936	FGB1670	FGB2982	FGB2992	FGB3048	FGB3068	FGB3069	FGB31455	FGB3529	FGB38642	FGB4405	FGB4806	FGB4881	FGB72924	FGB75721	FGB76185	FGB76352	FGB76465	FGB76763	FGB76783	Firmicutes_unclassified	Lachnospiraceae	Lactobacillaceae	Methanobacteriaceae	Odoribacteraceae	Oscillospiraceae	Peptostreptococcaceae	Prevotellaceae	Pseudomonadaceae	Rikenellaceae	Ruminococcaceae	Sanguibacteraceae	Selenomonadaceae	Staphylococcaceae	Streptococcaceae	Sutterellaceae	Tannerellaceae	Turicibacteraceae	Veillonellaceae	Other
AE1332	NA	-15.0198766989128	-6.34658229889047	NA	-3.19187731493613	-6.40494678453728	-2.38704147874967	-9.11178834894666	-6.64842203586326	-9.95801440197713	NA	-4.07623014385636	-10.3718088168025	-8.02512859783567	NA	-15.5740162761671	-5.91768734285011	-19.0835713742302	-8.7038320175309	-8.13301547718268	NA	-8.66407929990389	-13.9315682807851	NA	-10.5941693782584	-13.7656563418494	NA	NA	NA	NA	NA	NA	NA	-10.0945711718655	-13.5740162761671	NA	NA	-17.9315682807851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.35284769560093	-13.1126666048995	NA	-7.94967996004071	-4.68869563421112	-9.08185043432545	-4.54817110662859	NA	-4.84038912451395	NA	-8.40492233435822	NA	-14.6060379492176	-8.92741805449426	-8.77979062605308	-6.08474592044901	NA	-5.71234681002955	-5.89800762407456
AK1371	-8.00939316956828	-8.83874551672083	-3.90208304342031	NA	-4.90664550256565	-6.4309633199965	-6.53148981097166	-7.01432718378354	-5.61812585857651	-10.1750123910696	NA	-5.23620446885367	-10.0414564672425	-5.88400169761613	-10.7046749000223	-7.76211341589664	-5.93932959559259	-6.44411803894198	-9.31153221549489	-5.14068063088022	-5.67324560289095	NA	-12.3309124057674	-9.09031888407687	-13.7437218041541	-10.8385473670068	-6.6722520847183	NA	NA	-11.4009672990768	-7.36221149061151	NA	NA	-9.48417548594153	-9.27496508877166	-8.14656588052213	NA	-8.301893351414	NA	NA	NA	NA	-7.63413653161031	NA	-7.14073152659572	NA	-11.6587056903918	-10.5624076222445	-9.14244266716844	-1.82214305813223	-6.3137683923959	-5.95819421422823	-8.37482318758898	-2.49872671791811	-5.30644779722815	-10.1546422552623	-8.46070651417997	-4.36085023782399	-5.55962875453291	NA	-11.2563173275434	-18.0440434428521	-8.44443211483392	-11.0373572520559	-7.96928721325036	-11.0892183701799	NA	-3.76621022995334
AM1310	-7.24428066616536	-10.8108125848847	-6.00047126106722	NA	-2.76641061247925	NA	-5.74967121475477	-7.39493308977815	-4.06435287057395	-9.02025177824894	-15.8272321980484	-5.82058809651993	-10.8222605406795	-6.24400727209428	-8.82056363611544	-7.71367172781285	-7.95858907179686	-6.00426310759513	-8.85769508136077	-5.0089519372738	-7.82860897195303	NA	-10.943452273103	-8.97395891450337	NA	NA	NA	NA	NA	-8.89628861878864	-9.52685303126652	-7.88372923021352	-10.9931654341929	-8.37290899083665	-7.91003360908261	NA	NA	-9.00794424649483	NA	NA	-9.48852172385189	NA	-12.9372154210043	NA	NA	NA	-7.59936443388808	-12.7417442989831	-8.54505965378522	-2.14269061120893	-6.11361589971664	-8.02749878131701	-8.35588780655879	-2.2202453663953	-6.53808454784662	NA	NA	-3.72274010479922	-5.32364332401144	NA	NA	NA	-6.01757622204524	-10.005272863082	-6.68435337620546	-10.6883948743902	-18.8611795299718	-5.75675238002843
AP1348	NA	NA	-10.2092734727914	-9.22308830470798	-4.10834081340648	-9.11019332122113	-2.61964482556752	-12.1358537070919	-5.17874905274451	-11.4044827347862	NA	-5.05120555509415	-8.21406364215654	-7.06347926499181	-18.6685343077599	NA	-6.04902118480927	-6.4972793088971	-11.8806317483684	-4.98089435857771	NA	-5.9852837941928	NA	NA	NA	NA	NA	NA	NA	-11.0443480981253	NA	NA	-12.2971206512314	-9.94786252093432	NA	NA	-8.72260282728711	NA	NA	NA	NA	NA	NA	NA	-12.3087847474375	NA	NA	-10.8261839643461	-6.25557861192087	-1.23744483707727	-10.6638456619662	NA	-11.5015343950202	-3.04846128554564	-11.849952130279	NA	NA	-9.09299506092535	-6.52111736208968	NA	-10.5753368509383	NA	-4.90407302449329	-11.0854515402569	-7.49522153439333	NA	-6.49238713654114	-8.00464269669291
AT1302	NA	-10.8259214838379	-6.05310524829751	NA	-3.60875271897416	-8.18274634190089	-4.88651242133097	-6.41286581007003	-5.08896734695223	-8.51366289251141	-14.2173226188495	-7.72944431268514	-7.913333177624	-6.66672972914517	-8.00682984752651	-9.43791279755194	-5.52480508509907	-7.19899789810627	-9.79662849302262	-4.70491135058041	-7.19176643486376	-7.17286604651203	-9.35744770150585	-15.5053033818135	-8.49824350979967	-8.83940563531326	NA	NA	-6.43101253437619	-8.10708666181518	-7.81776086836848	-8.38790793317262	-10.2563167504653	-9.14922510246607	-9.44192084302716	-8.50341736870911	NA	-6.45171210267787	-5.82138664318689	NA	-12.0026056956796	-15.9497154832259	-7.65596738494911	-6.17460533147303	-11.2833903407908	-10.9105881976114	-18.044042865774	-11.4750083701806	-7.10808147301489	-1.95056507509955	-6.57576282785566	-5.75768023224245	-10.140079619917	-2.32470824925024	-15.7377963931189	NA	NA	-4.18070939479235	-6.23681850238447	NA	-9.72540845735542	NA	-5.77406329658948	-9.62847237452255	-6.09611968761801	NA	-12.4017471899869	-5.02334441552634
EH1307	-4.81234878439905	-12.1653719819095	-6.15831702233329	NA	-3.21678476186607	-5.85521324638223	-10.1034330950162	-8.57720998794983	-4.47339689738087	-10.3069568702046	NA	-7.86743311623026	-7.77217123135731	-9.46855616576066	-5.71766037318458	-12.8115909695555	-6.3439795598011	-8.69107635533355	-12.3533856111203	-5.62340833691802	NA	-11.2715736867804	-13.6836420657668	NA	NA	-8.35882198990757	-10.5377501312664	NA	-7.25958630711848	NA	-9.75502240036195	-11.0337241232048	-10.7368127247881	-9.3888278742574	-10.2810563075342	NA	-12.2249008970306	-6.50924195523579	NA	NA	-15.6912552498766	-13.5375356838426	-11.7576426472105	NA	NA	-12.3662770586293	NA	NA	-10.5485133492047	-2.72288559204527	-6.28229094397491	-9.00431013253863	-7.14252506631482	-3.22963505343909	NA	-2.58565847990107	-8.02392777554482	-3.92372760897173	-11.0711033206932	-11.3368717518865	-9.96983050660621	NA	-10.0112167237953	-7.6265623768851	-4.94423005859755	NA	NA	-2.97598891144573
EP1341	-11.6675949259817	-7.63405012088932	-5.18206020074901	NA	-2.77954592541178	-5.39119198243349	-4.13835871842142	-7.00946708715354	-5.0193057700733	-9.63121572045692	-9.17334506605841	-6.60868246418054	-8.60070740899988	-8.64732253095547	-16.8272316209704	-7.42746933096376	-10.7759910583028	-7.16113150427683	-8.70479485733698	-6.42949481173509	NA	NA	-12.4936081924507	-10.3687534720928	-11.7466929378769	NA	NA	-9.25622866999607	NA	NA	-6.04241609797934	-6.99983352256455	-8.62533566605112	-9.95400213666314	-8.74526829847463	NA	-9.44674538652299	-7.46350431994547	NA	NA	NA	NA	-7.65684070799784	-3.9749697826642	-8.43636281269231	-10.4375127490198	-7.84307815035339	NA	-11.4664100511209	-2.94195647052159	-3.6502177658041	NA	-7.65433900813684	-3.16172010861992	-5.45668359458241	NA	-9.14227918112274	-4.00358435313973	-3.76646500762781	NA	-10.7116737542483	NA	-11.3877631048207	-7.72299859274949	NA	NA	-5.02644926734458	-5.8227906558555
HP1337	-6.06506221282846	NA	NA	NA	-1.68434274254402	-4.96908356687674	-4.87959907426238	-8.37023274093644	-4.98645841513187	-7.3918037704737	NA	-6.39915161756629	-8.82454755886688	-8.20224508745695	NA	NA	-7.49524727529999	-7.37904341213604	-9.05313427549537	-7.55178395100228	NA	NA	NA	-16.3586787566341	-14.0270843271532	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.73582713180821	NA	NA	NA	NA	NA	NA	-7.39330672945184	-2.29888981746533	NA	NA	NA	-2.25450055999102	-10.326088906993	NA	NA	-4.39675490142602	NA	NA	NA	NA	-13.8188682923053	-9.27130506143011	-5.03367098608418	NA	-5.49789822936407	-7.05165976342228
JE1361	NA	-7.79560354824418	-7.01503666525864	-3.91527677857578	-4.15668702210351	-7.92517307797186	-2.56684896755527	-6.42929687550814	-5.07217524768565	-8.10248084666663	NA	-5.15944032410577	-7.54250266489845	-9.06297820286616	-9.31355093310019	-7.74254782494738	-10.2906013802216	-6.39348951082622	-7.84576491039343	-7.06866077531831	-6.96067250793867	-8.96910702639306	-8.15049650525958	-7.52703971955575	NA	NA	-11.311349465164	NA	NA	-9.5816246521056	-7.73733569272631	-15.8697930930848	-12.0538250407225	-11.1584300839518	-9.30832792143592	NA	-9.19060801031313	-11.6259635010861	NA	NA	-11.051679768891	-12.5221783545338	NA	NA	NA	-9.46957834008594	NA	-8.04640678276185	-12.0974143092702	-3.12508889513987	-7.09615045019603	-5.02810163918448	-9.38563952158605	-2.65305630938493	-5.59967964949766	NA	NA	-4.29541201317048	-4.04727712086031	-6.7219788511559	-12.8795447301887	-12.7114328432754	-8.65445628001385	-9.53058315012236	-7.23703728057967	-12.0373578291337	NA	-3.63714956823083
JH1373	NA	-9.04434809812529	-8.96693904687308	-14.8147049559028	-6.38534946952996	NA	-3.48042683990352	-7.00523565107086	-4.09645339448498	-9.8819923964377	-11.7581414162451	-6.59070328170467	-9.34388494267898	-6.09264057588137	NA	-7.08151864929568	-6.61445292303226	-6.54752700384351	-7.70133807535691	-4.4177455249929	NA	NA	-9.81821722183695	-9.98553972407819	NA	-6.11651570625347	NA	NA	NA	-9.0388741221787	NA	NA	NA	NA	-10.6496386866382	NA	NA	-8.76283392544814	NA	NA	-9.67547799350667	-17.8272320537789	NA	NA	-12.2091026891226	-10.9735960926783	NA	-8.31281616005694	NA	-2.48537307335982	NA	-8.41193246075046	NA	-2.22234351480841	-5.11790775197301	-12.8860820572342	NA	-2.44093481510355	-5.24171266074276	-8.09122350607024	-12.3131832113351	NA	-7.80538050307157	-9.56765299705495	-7.25116523294826	NA	-6.13244901979411	-5.14451300683386
JL1316	NA	-8.05943354992258	-6.37466856242176	NA	-3.33337761442419	NA	-6.06891299581682	-7.93909159406159	-5.88914083797906	-11.2531456408868	NA	-5.87806802678628	NA	-4.64834388099122	-12.8893631633591	-11.585942711326	-8.3859777486288	-7.44413161055103	-7.42983203821823	-6.37508761812746	-6.24305713000062	NA	-8.12308813596786	-12.6732392508673	NA	-11.6629107684521	NA	NA	NA	NA	-7.66551525518138	NA	-11.8499531401651	-10.3831330987837	NA	NA	-10.6883957400068	-11.4329199357113	NA	NA	-17.1660349771168	NA	-13.9727270482365	NA	NA	-8.75939227030605	NA	NA	-8.8157457460435	-2.7872759441835	-5.3232744677904	NA	-8.95128731181831	-1.95851648116384	-8.49944545083818	-6.00257953308297	NA	-2.56133442150803	-4.39416929854294	NA	-11.421398972328	-14.3080539819892	-7.95318101123371	-9.32405446068291	-9.86574971765581	-10.785382931989	-4.47856923419511	-5.71228774048269
JM1360	-7.9261912229735	-8.65480598782763	-4.90853923743744	-4.45999336855051	-5.93159657306487	-8.97345248987482	-3.78252566445106	-5.52673460672148	-5.49361006795337	-9.83340644657289	NA	-3.97452254338208	-8.38829661783804	-6.96299335436241	-18.9315701562878	-10.5291975779656	-4.43318526418765	-9.73890746742949	-7.75842397948936	-7.40837578145688	-6.4925834283126	-6.50487297242855	-7.71567319193338	-8.2210650328483	NA	-6.28260596092308	-10.9265070762744	-10.1309937668613	NA	-10.8692541289321	-10.8496873193892	-13.2790836613697	-10.2983932709587	-8.72296998759892	-8.74458932168121	-5.73137652350475	NA	-6.47917445998826	NA	NA	-10.2877139665131	-11.4562420336654	NA	NA	NA	-9.28195469722444	NA	-5.79171507693347	NA	-3.42117066351467	-5.74129791263586	-5.12358640617077	-8.84384213811536	-2.89386556630568	-6.64966909940321	NA	-8.92981012796063	-4.11841276495599	-5.65517672510792	NA	-12.9181078964813	-9.69268778244727	-9.1922958441302	-9.61404448307847	-10.0503032137939	-11.4229830441984	-17.8959462465571	-2.54885663946749
JP1303	-7.70533644871027	-8.59032717170729	-9.83432592210487	-17.2762161636335	-4.94820024923082	-6.2000262093311	-6.18181376722341	-7.73198765895605	-5.49675084021968	-13.4127181635384	NA	-7.84443669070551	-8.87276447445041	-8.05321048190911	NA	NA	-9.70286953134654	-5.97597256818756	-8.64553011034053	-6.94139310117234	NA	-8.69609221984871	-10.8601056296894	-9.37793869832968	NA	NA	-4.21427178312743	NA	NA	-6.66853358641225	-4.84117847600692	-7.19427839163447	NA	-11.9036619956762	NA	NA	NA	-6.39924859751019	NA	NA	-11.6168714665898	-12.4936079039116	NA	NA	NA	-8.02272506869356	-14.1820337245768	-7.57574892181109	-12.2478715379395	-1.63926568395003	-7.56077162467136	NA	-10.7206531761721	-2.56695879954434	-9.12340821937767	-5.29152645782034	NA	-5.36605530418087	-5.15258227564946	-7.88035905133128	NA	-20.6685335864122	-9.65602543615932	-8.6205576722414	-8.45178772821694	NA	-2.84742501995969	-6.66806403554044
JS1364	-7.31796353979977	NA	-5.95627615491878	NA	-3.86352957942589	NA	-3.08106700237075	-10.8601064953065	-5.51166791597298	NA	-7.15143923823785	-10.951429280224	-10.6984285614172	-5.20151804628368	NA	-10.6869671701263	-5.76214487918708	-12.4762416375586	-11.1884174637507	-5.04415782530997	NA	NA	NA	-12.2346013316289	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.78665574442891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.46365768442537	-0.991175247049364	-15.6912545285294	NA	NA	-2.95959540640913	-8.39605046009448	NA	NA	-5.56619645720622	-6.86623687724157	NA	NA	NA	-11.1617310142337	-9.62767397693484	NA	-11.7853820663724	-6.50333955965806	-9.30951703840678
JV1357	NA	-11.3920221333553	-14.591718710709	-8.47711518427266	-6.42013724344449	-13.2819532545303	-7.40898718233884	-8.4296320359124	-4.9976798492046	-9.9792642716911	-11.6015481977576	-4.80663562945335	-11.3095168941373	-7.27494274513597	NA	-12.4911147697706	-5.26585529322103	-5.39364661262844	-9.25702331974781	-5.84386555368719	NA	-6.97111419971026	-13.7516596235787	-14.8915530347458	-8.43686310519709	-14.4525969085607	-9.48056371577568	-10.2644571715186	NA	NA	NA	-11.8877211731548	-11.1921256158212	-7.55973762896062	NA	-7.31996750689718	-7.89011489369875	-6.49926171393714	NA	NA	NA	-10.0112158581786	NA	NA	NA	-10.4668187745904	-14.4111464650672	-7.13457600758162	-5.14699009661718	-1.69460996889314	-5.28579208769696	-10.8167852663438	-9.9912551164477	-3.18711062685569	-5.97551932347726	-2.80421211869529	-9.75889119280981	-6.95706449591616	-7.54260967736078	NA	-7.45857332626387	-6.94526444842073	-7.29535194766058	-9.25261652592221	-8.59127350316319	NA	-5.15392811463904	-3.60456525421654
KH1326	NA	NA	-5.95681313468464	NA	-4.70599178047835	-11.3283128562383	-2.73635757813554	-8.76057918333627	-6.77651290587593	-8.72773089685058	-7.35680920777724	-4.99564358480625	-10.3567855599464	-8.00553178686647	-11.9867098349776	-8.50624745802526	-7.54212515479422	-8.78468144536925	-7.77624405173455	-5.82435938005282	NA	NA	-6.1723562592893	-17.581071033701	NA	NA	NA	NA	NA	-9.71506491272249	NA	-7.14593191138254	NA	-8.07452036429797	-10.7326321926838	NA	NA	-13.4253598914784	NA	NA	-12.0258804322583	NA	NA	-7.30734398572293	NA	NA	-8.45608815418966	NA	-10.3301688902533	-1.6777697209447	-17.581071033701	NA	-8.34966159147637	-2.33478669722892	-8.30362407997126	NA	NA	-3.87310084146137	-5.11756669466104	-8.18002422169604	-9.51181873072664	NA	-8.31111932877183	-11.9406134203881	-7.65474596610075	-8.99493034178257	-5.64011695678954	-5.61169156677449
KK1376	NA	NA	-15.0343275666712	NA	-4.26221230360853	NA	-2.66161585773884	-9.54905203676304	-6.28898599420609	-9.62311518938145	-10.7238215253688	-4.9056152394836	-11.2499781750248	-5.85489433398106	-11.8167845449962	-13.8547523951952	-6.36787120217198	-7.79112162805037	-8.89107277374246	-6.23159436416079	NA	NA	-11.4956894149362	-7.85562094527269	NA	NA	NA	NA	NA	NA	NA	-11.1716798090242	NA	NA	NA	NA	NA	NA	NA	NA	-8.2928605802701	NA	NA	NA	NA	NA	NA	NA	NA	-1.35965799206884	-12.021674908476	NA	-12.1607389462136	-2.35512276620981	-9.67500545626378	NA	NA	-6.39167008623693	NA	NA	-7.33633382538489	NA	-9.20041870003415	-9.43781259467424	-8.52711825226941	-11.7884399193022	-4.98166834627088	-4.66485098246207
KL1367	NA	-10.0317595248253	-9.87818667662464	NA	-5.45037560116231	-6.68337514442098	-4.33549632446229	-7.48945545679112	-5.89086033195535	-10.1735129670637	NA	-5.96712040504493	-10.2067147037414	-7.26363754914449	-19.6685351733766	-14.9727269039671	-6.98879851982198	-5.86041730873912	-9.41705276275634	-6.34521061337204	-11.9814511497078	-6.87425470142765	-11.5513249887322	-13.0948879858832	NA	-11.6559106345115	-6.92392905192845	NA	NA	-9.01524222799374	-11.152506890005	NA	-12.330913271384	-8.23960801499356	-13.1293763622685	NA	NA	-6.22995987989459	NA	NA	-11.5961792245164	NA	-11.4261549698636	NA	-7.3547073657165	-10.2623301679577	-12.2200746725603	NA	-8.07265610853105	-1.50914093200913	-6.143085734102	-9.93749905146915	-9.65219114797587	-1.99954230579326	-10.5381791217664	NA	NA	-4.48788134956496	-3.60700048848104	NA	NA	NA	-6.7767356512204	-9.72589849375254	-9.16288899975644	-15.8356451592118	NA	-5.34782862645233
LK1306	NA	-11.6223201855855	-5.16372092433953	NA	-3.36526383614363	-5.06817170741113	NA	-8.49392109333234	-5.25600348434281	-11.2787241734001	NA	-7.01866110314816	-14.8526178050073	-8.6942396632543	-7.87347592427903	-13.220074239752	-7.6064323716767	-7.39994400797945	-10.6822186227748	-4.21358220037128	-7.38164011992892	-9.0621295278705	-11.4940251200866	NA	NA	NA	NA	-9.49787939267853	NA	NA	-9.81873871832267	NA	-13.9069835081238	-8.98532078563385	-12.0440438756605	-6.40952713292367	-12.77675103735	NA	NA	NA	NA	NA	-8.77056326848714	NA	-7.96722827860966	-9.91211741270116	NA	-7.78055260750983	-8.47331634680617	-1.82111285474546	-6.21927860224942	NA	-7.87303617620046	-2.45090199356131	NA	NA	-7.25063828461664	-3.13267213290085	-5.74973360410686	NA	NA	NA	-8.45396264408066	NA	-5.94176666212128	-17.3955162461619	-5.70719810029878	-4.84027426769779
MK1353	-10.724068129837	-9.14881803588577	-10.801514906753	NA	-4.15601688975616	-12.534965807914	-4.41876223926257	-7.33207611476031	-5.43757132773585	-9.2119250836871	NA	-5.0763565690973	-10.0917369406785	-7.96013481021445	NA	-11.1495552540916	-7.45857520176601	-7.87148266263222	-9.02190247531468	-7.06827479385173	-6.83112177950213	-7.50942696055365	-9.80306065158753	-11.1786882228227	NA	NA	NA	NA	-8.19787730920147	NA	-12.8687149338898	-9.21560859884067	NA	-12.5179426600716	-7.94611996860599	NA	NA	-8.1944077649492	-7.13467924647713	NA	-14.5154064243627	NA	-10.6720626945288	NA	NA	NA	-12.6150627699927	-12.7437236796562	-7.12911480874504	-3.08644321767838	-5.63090343885348	-5.51499734570849	-9.01121773368074	-2.33496878474957	-7.71773730599652	-2.10230000563399	-7.6443199458412	-4.82123410103533	-7.28051889791689	NA	-12.2563192030456	-17.1242156670382	-5.72039712872891	-11.0410022987892	-7.30169035846092	-11.1736805987708	-3.90112975372782	-5.20319829978726
ML1319	-5.86410088391385	-11.6300726628806	-7.48544188898208	NA	-3.25211762354344	-7.37243080222077	-7.00850140785687	-7.2017781955724	-4.79221736070744	-11.821477105938	NA	-4.80498940034877	-8.47896724612473	-7.76311610621851	-8.95636573381774	-7.62325827230701	-9.56688700199859	-8.28069661752604	-10.7764976666175	-5.99403871126264	-7.5575890231137	-11.5775399198088	-13.5120299663494	NA	NA	-6.40834997470318	-12.3376175739147	NA	NA	-11.6006519797485	-9.4497694261974	-9.36618112559816	-13.4607066584495	-9.12832567387532	-9.25534729629415	NA	NA	-5.91090137472096	NA	NA	NA	NA	-11.6019967320978	-2.9793076486756	NA	-8.09547904232065	-16.2200739512131	-11.3153876265313	-10.7333694024257	-2.17138560337831	-9.32840617832877	-7.26297190965078	-7.56349898133107	-2.29752501048612	-8.04488154397643	NA	-11.5132945639826	-4.98307386289132	-7.06612554682362	NA	-8.22110678388399	-7.40396967751798	-12.8147051001723	-6.33626474836864	-7.23086906189648	-19.4461420306929	-9.91699039294026	-4.06710459166544
ML1375	NA	-15.24787139367	-11.2245538995414	NA	-4.63173737227961	-9.69663069609721	-4.98013286010265	-6.13998776173144	-4.5491295735915	-12.7546467363321	-6.17793322912309	-4.50626341837934	-11.3978487768366	-7.8206278548957	NA	NA	-7.99426759901466	-6.86608439359011	-8.71949709932224	-6.21863251430074	NA	-7.20035490136933	-13.2464686759699	-19.3466053472553	NA	NA	NA	NA	-6.30276919607951	NA	NA	-10.2996632607186	NA	-8.09055395212548	-8.51318812861152	NA	-11.3253477266948	-11.1381271050436	-7.29297355395203	-8.22831311422833	NA	NA	-15.0686205999556	-5.56605191019641	NA	-12.8536839835382	NA	-8.90234965113054	-8.2849191409384	-1.56774878281723	-4.13728906853799	NA	-10.3972649655218	-2.33831606987549	-8.32775607852619	NA	NA	-5.12876878756172	-5.84039695794857	NA	-12.720166210558	NA	-6.83013378159257	-9.87859231375176	-6.64505340252241	-17.1874067524061	-4.34564586560552	-8.1451348439572
MM1317	NA	-10.7005864477908	-6.72424813297949	NA	-3.84556406315021	-7.28062802241871	-2.60626473982664	-6.25579793029033	-5.67385561823617	-12.5652453451915	-17.698906802647	-5.44770140962224	-10.7199225729349	-6.48110375105177	-15.5120286679235	-8.72981119200162	-9.4795322858911	-8.59623303767516	-10.1661985734055	-6.31919432504152	-7.42473933328002	NA	-12.4229804473478	-14.5810703123532	-12.0760761163354	-10.9406126990403	NA	NA	NA	-8.63270308076848	-7.7503531723402	-11.8888137984601	-9.4604004257129	-8.87886366803788	-11.005864778086	-9.58461067005841	-11.0029011471323	-4.88608516919125	NA	NA	-11.093309077724	NA	-10.2494507944872	NA	NA	-11.2538479177963	-7.234947712453	-14.8272308996226	-8.15119183711201	-2.35732883680063	-4.85087076101521	-7.34904918981893	-7.81753245707946	-2.53955291030664	-7.83805095759926	NA	NA	-3.38200848060693	-5.76207311392014	-8.77833222074788	-9.1872382489724	-8.22347518621785	-7.88365978691774	-7.94950091464521	-7.32863676852205	-9.11802683743339	-6.0132167338324	-5.23840733618031
MM1328	NA	-11.7591410606787	-11.1587591591634	NA	-4.01295452771998	NA	-5.43052757375825	-8.54005644661706	-4.77168540980926	-10.5799667398104	NA	-5.47264936235658	NA	-5.87476153374357	NA	-8.41080258229524	-6.17542927095125	-6.6674778888556	-9.46804419605299	-4.89845964281696	NA	NA	-13.2464693973176	-9.29358526554632	NA	NA	NA	NA	NA	NA	NA	NA	-9.03153200256803	-9.90850731958884	-12.3564075358988	NA	-9.15423105162855	-7.32523276312468	NA	NA	-10.9826173688828	NA	NA	NA	-16.0343281437494	NA	NA	NA	-6.21852579873971	-1.36996438302316	-8.9682389532916	NA	-10.6440870394497	-2.20291661206077	-7.45178830529507	NA	NA	-4.3823825418908	-7.00679317254952	-7.96737212267817	-7.14589133616175	NA	-7.53453575222733	-11.6015480534881	NA	-17.6096404744368	-5.56889184934999	-4.63251799648666
MR1334	-7.90850674251071	-10.2142342927923	-6.04275816481229	NA	-3.99591488145571	-10.4001865317297	-3.73044149432501	-7.29234035189912	-5.14917888148736	-9.31281543870931	NA	-5.64798039797509	-10.061819940781	-7.23318888003894	-9.8409262403282	-9.11027233100955	-6.93398272217456	-6.08910960790609	-10.0310030348869	-5.42350708246399	-7.4146614856261	-6.83552822980424	-11.0845106461547	-9.61607874587542	-10.1838784961678	NA	NA	NA	-6.43517605102528	NA	-12.8515499631569	-12.6406275898424	-11.5863845450584	-8.02441442932168	-12.699866793217	NA	-11.3025757351033	-9.70684273947845	-5.9831003741904	NA	-13.8002254531228	NA	NA	-4.89586247276371	-10.436512463878	NA	-13.4048731467041	-17.4986085849699	-9.7471885060331	-1.98623732810059	-4.30068660106629	-6.49107511611583	-10.2680098880288	-2.3668714312671	-9.7903549167617	-8.16309416482976	-7.47855463777973	-6.89180927522477	-4.3496818928438	NA	-11.2053498329138	-6.92648736301273	-8.08898193360568	-10.8396037587608	-6.30200645844677	-10.9417477721284	-7.82108468242982	-4.88346857953498
MS1330	-6.57477303678273	-16.0150922134254	-10.1502091443385	NA	-2.446922158332	-8.38404769469159	-5.84916197777608	-9.57533699520776	-4.6142693124036	-10.0658355870114	NA	-7.29168554466335	-9.58085062662589	-8.45563281541677	NA	-12.1261474116914	-6.28289670375617	-7.34827449806514	-10.6746525611923	-6.09982617908092	-10.9042157239331	-7.71840386885914	-11.9908148103884	-12.2043290803783	-9.6651336655584	NA	NA	NA	NA	NA	NA	NA	NA	-8.67070811492708	-12.1508650638955	NA	NA	-13.2520887583577	-5.03079165519437	NA	-14.5881610355653	NA	-10.5742367930337	-2.60623353434764	-9.64143478429888	NA	NA	-14.5392514350844	-7.47216285548738	-1.92423657085231	-5.07454038693297	NA	-8.73909109434516	-3.07485762959664	-13.3924100467551	NA	NA	-5.56509637071049	-6.90255777120409	NA	NA	-7.22235577735511	-6.01557747289085	-9.62425418620377	NA	NA	-16.7299349966935	-5.83546318959382
MV1301	-7.41156426049402	-16.5120301106188	-7.09935145321168	NA	-3.57765029865639	NA	-5.01810453583951	-8.87513449781501	-5.57425068465335	-9.16537140483178	-16.25349709702	-5.42748246990821	-10.9111445869322	-8.26011639276408	NA	-8.41227675710144	-5.25129739690047	-6.719954432021	-8.4139488199894	-5.92958032775113	NA	-7.47359823680989	-13.1216401364112	NA	-10.5315434842186	NA	NA	NA	NA	-12.4688622514625	NA	NA	-11.559574608939	-8.98130473537535	-12.1101138830302	NA	NA	-8.57969115910312	NA	NA	NA	-12.5556607390576	NA	NA	NA	NA	NA	NA	-7.80038725734776	-1.1776520633059	-8.34037394042341	NA	-8.97911894377362	-2.25912915703824	-8.52664034156926	-9.1803597139096	NA	-4.10819927399692	-7.29358569835477	NA	-8.40653765700862	-20.25349709702	-8.46569654173231	-9.28879523959954	-8.91427339978483	NA	NA	-6.42563342542843
